0	1.0195	0
1.0195	1.120414	4
1.120414	1.220414	1
1.220414	1.380414	2
1.380414	1.480414	3
1.480414	1.740414	4
1.740414	1.848757	1
1.848757	2.000414	2
2.000414	2.080414	3
2.080414	2.300414	4
2.300414	2.420414	1
2.420414	2.560414	2
2.560414	2.660414	3
2.660414	2.860414	4
2.860414	2.960414	1
2.960414	3.120414	2
3.120414	3.220414	3
3.220414	3.440414	4
3.440414	3.540414	1
3.540414	3.700414	2
3.700414	3.800414	3
3.800414	3.980414	4
3.980414	4.080414	1
4.080414	4.220414	2
4.220414	4.320414	3
4.320414	4.520414	4
4.520414	4.620414	1
4.620414	4.780414	2
4.780414	4.860414	3
4.860414	5.108664	4
5.108664	6.768	0
