0	0.74025	0
0.74025	0.86025	1
0.86025	1.06025	2
1.06025	1.18025	3
1.18025	1.54025	4
1.54025	1.64025	1
1.64025	1.86025	2
1.86025	1.96025	3
1.96025	2.28025	4
2.28025	2.40025	1
2.40025	2.58025	2
2.58025	2.68025	3
2.68025	3.10025	4
3.10025	3.22025	1
3.22025	3.42025	2
3.42025	3.52025	3
3.52025	3.96025	4
3.96025	4.08025	1
4.08025	4.30025	2
4.30025	4.40025	3
4.40025	4.78025	4
4.78025	4.90025	1
4.90025	5.12025	2
5.12025	5.22025	3
5.22025	5.62025	4
5.62025	5.74025	1
5.74025	5.94025	2
5.94025	6.04025	3
6.04025	6.44025	4
6.44025	6.56025	1
6.56025	6.76025	2
6.76025	6.86025	3
6.86025	7.16025	4
7.16025	7.28025	1
7.28025	7.48025	2
7.48025	7.58025	3
7.58025	8.04025	4
8.04025	8.18025	1
8.18025	8.38025	2
8.38025	8.46025	3
8.46025	8.92025	4
8.92025	9.04025	1
9.04025	9.24025	2
9.24025	9.36025	3
9.36025	9.74025	4
9.74025	9.86025	1
9.86025	10.06025	2
10.06025	10.18025	3
10.18025	10.58025	4
10.58025	10.70025	1
10.70025	10.90025	2
10.90025	11.00025	3
11.00025	11.46025	4
11.46025	11.58025	1
11.58025	11.78025	2
11.78025	11.88025	3
11.88025	12.28025	4
12.28025	12.38025	1
12.38025	12.60025	2
12.60025	12.70025	3
12.70025	13.08025	4
13.08025	13.20025	1
13.20025	13.40025	2
13.40025	13.50025	3
13.50025	13.94025	4
13.94025	26.976	0
