0	0.160339	0
0.160339	0.260339	1
0.260339	0.420339	2
0.420339	0.500339	3
0.500339	0.740339	4
0.740339	0.860339	1
0.860339	1.000339	2
1.000339	1.100339	3
1.100339	1.320339	4
1.320339	1.440339	1
1.440339	1.580339	2
1.580339	1.680339	3
1.680339	1.900339	4
1.900339	2.000339	1
2.000339	2.160339	2
2.160339	2.240339	3
2.240339	2.460339	4
2.460339	2.580339	1
2.580339	2.720339	2
2.720339	2.840339	3
2.840339	3.140339	4
3.140339	3.240339	1
3.240339	3.400339	2
3.400339	3.480339	3
3.480339	3.800339	4
3.800339	3.920339	1
3.920339	4.060339	2
4.060339	4.160339	3
4.160339	4.380339	4
4.380339	4.500339	1
4.500339	4.660339	2
4.660339	4.740339	3
4.740339	4.980339	4
4.980339	5.100339	1
5.100339	5.220339	2
5.220339	5.320339	3
5.320339	5.580339	4
5.580339	5.700339	1
5.700339	5.840339	2
5.840339	5.940339	3
5.940339	6.140339	4
6.140339	6.280339	1
6.280339	6.420339	2
6.420339	6.520339	3
6.520339	6.720339	4
6.720339	6.840339	1
6.840339	6.980339	2
6.980339	7.080339	3
7.080339	7.300339	4
7.300339	7.420339	1
7.420339	7.580339	2
7.580339	7.660339	3
7.660339	7.900339	4
7.900339	8.020339	1
8.020339	8.160339	2
8.160339	8.260339	3
8.260339	8.480339	4
8.480339	19.952	0
