0	0.966	0
0.966	1.100131	4
1.100131	1.220131	1
1.220131	1.340131	2
1.340131	1.440131	3
1.440131	1.740131	4
1.740131	1.880131	1
1.880131	1.980131	2
1.980131	2.080131	3
2.080131	2.400131	4
2.400131	2.500131	1
2.500131	2.620131	2
2.620131	2.720131	3
2.720131	3.020131	4
3.020131	3.120131	1
3.120131	3.240131	2
3.240131	3.340131	3
3.340131	3.640131	4
3.640131	3.740131	1
3.740131	3.880131	2
3.880131	3.980131	3
3.980131	4.280131	4
4.280131	4.400131	1
4.400131	4.540131	2
4.540131	4.640131	3
4.640131	4.940131	4
4.940131	5.060131	1
5.060131	5.180131	2
5.180131	5.260131	3
5.260131	5.560131	4
5.560131	5.660131	1
5.660131	5.800131	2
5.800131	5.900131	3
5.900131	6.180131	4
6.180131	6.300131	1
6.300131	6.420131	2
6.420131	6.520131	3
6.520131	6.800131	4
6.800131	6.900131	1
6.900131	7.040131	2
7.040131	7.140131	3
7.140131	7.380131	4
7.380131	7.500131	1
7.500131	7.640131	2
7.640131	7.740131	3
7.740131	8.000131	4
8.000131	8.100131	1
8.100131	8.200131	2
8.200131	8.320131	3
8.320131	8.560131	4
8.560131	8.700131	1
8.700131	8.800131	2
8.800131	8.880131	3
8.880131	9.080131	4
9.080131	9.200131	1
9.200131	9.360131	2
9.360131	9.460131	3
9.460131	9.680131	4
9.680131	9.780131	1
9.780131	9.920131	2
9.920131	10.020131	3
10.020131	10.251709	4
10.251709	10.380131	1
10.380131	10.500131	2
10.500131	10.600131	3
10.600131	10.836021	4
10.836021	10.940131	1
10.940131	11.060131	2
11.060131	11.140131	3
11.140131	11.35705	4
11.35705	11.460131	1
11.460131	11.600131	2
11.600131	11.700131	3
11.700131	11.940131	4
11.940131	12.100131	1
12.100131	12.220131	2
12.220131	12.280131	3
12.280131	12.500131	4
12.500131	12.580131	1
12.580131	12.700131	2
12.700131	12.760131	3
12.760131	13.000131	4
13.000131	13.120131	1
13.120131	13.260131	2
13.260131	13.360131	3
13.360131	13.600131	4
13.600131	13.720131	1
13.720131	13.840131	2
13.840131	13.940131	3
13.940131	14.160131	4
14.160131	14.280131	1
14.280131	14.400131	2
14.400131	14.480131	3
14.480131	14.720131	4
14.720131	14.860131	1
14.860131	14.960131	2
14.960131	15.060131	3
15.060131	15.260131	4
15.260131	15.380131	1
15.380131	15.520131	2
15.520131	15.620131	3
15.620131	15.880131	4
15.880131	16.000131	1
16.000131	16.100131	2
16.100131	16.220131	3
16.220131	16.460131	4
16.460131	16.580131	1
16.580131	16.700131	2
16.700131	16.800131	3
16.800131	16.960131	4
16.960131	17.120131	1
17.120131	17.280131	2
17.280131	17.380131	3
17.380131	17.580131	4
17.580131	17.700131	1
17.700131	17.840131	2
17.840131	17.960131	3
17.960131	18.200131	4
18.200131	18.300131	1
18.300131	18.460131	2
18.460131	18.560131	3
18.560131	18.820131	4
18.820131	18.920131	1
18.920131	19.060131	2
19.060131	19.160131	3
19.160131	19.460131	4
19.460131	19.560131	1
19.560131	19.700131	2
19.700131	19.800131	3
19.800131	20.080131	4
20.080131	20.160131	1
20.160131	20.300131	2
20.300131	20.420131	3
20.420131	20.640131	4
20.640131	28.992	0
