0	1.04025	0
1.04025	1.16025	1
1.16025	1.28025	2
1.28025	1.38025	3
1.38025	1.56025	4
1.56025	1.68025	1
1.68025	1.80025	2
1.80025	1.90025	3
1.90025	2.08025	4
2.08025	2.18025	1
2.18025	2.30025	2
2.30025	2.40025	3
2.40025	2.56025	4
2.56025	2.68025	1
2.68025	2.80025	2
2.80025	2.90025	3
2.90025	3.06025	4
3.06025	3.18025	1
3.18025	3.30025	2
3.30025	3.40025	3
3.40025	3.58025	4
3.58025	3.70025	1
3.70025	3.82025	2
3.82025	3.92025	3
3.92025	4.10025	4
4.10025	4.22025	1
4.22025	4.34025	2
4.34025	4.44025	3
4.44025	4.62025	4
4.62025	4.72025	1
4.72025	4.84025	2
4.84025	4.94025	3
4.94025	5.12025	4
5.12025	5.22025	1
5.22025	5.34025	2
5.34025	5.44025	3
5.44025	5.60025	4
5.60025	5.72025	1
5.72025	5.86025	2
5.86025	5.94025	3
5.94025	6.12025	4
6.12025	6.24025	1
6.24025	6.38025	2
6.38025	6.48025	3
6.48025	6.64025	4
6.64025	6.74025	1
6.74025	6.88025	2
6.88025	6.98025	3
6.98025	7.16025	4
7.16025	7.26025	1
7.26025	7.38025	2
7.38025	7.48025	3
7.48025	7.66025	4
7.66025	7.76025	1
7.76025	7.90025	2
7.90025	7.98025	3
7.98025	8.16025	4
8.16025	8.28025	1
8.28025	8.40025	2
8.40025	8.48025	3
8.48025	8.66025	4
8.66025	8.78025	1
8.78025	8.92025	2
8.92025	9.00025	3
9.00025	9.18025	4
9.18025	9.30025	1
9.30025	9.42025	2
9.42025	9.52025	3
9.52025	9.70025	4
9.70025	9.82025	1
9.82025	9.94025	2
9.94025	10.02025	3
10.02025	10.20025	4
10.20025	10.32025	1
10.32025	10.44025	2
10.44025	10.54025	3
10.54025	10.72025	4
10.72025	10.82025	1
10.82025	10.96025	2
10.96025	11.04025	3
11.04025	11.22025	4
11.22025	11.34025	1
11.34025	11.48025	2
11.48025	11.56025	3
11.56025	11.76025	4
11.76025	11.86025	1
11.86025	12.00025	2
12.00025	12.08025	3
12.08025	12.28025	4
12.28025	12.38025	1
12.38025	12.52025	2
12.52025	12.64025	3
12.64025	12.78025	4
12.78025	12.88025	1
12.88025	13.00025	2
13.00025	13.10025	3
13.10025	13.26025	4
13.26025	13.38025	1
13.38025	13.52025	2
13.52025	13.60025	3
13.60025	13.78025	4
13.78025	13.90025	1
13.90025	14.04025	2
14.04025	14.14025	3
14.14025	14.32025	4
14.32025	14.42025	1
14.42025	14.56025	2
14.56025	14.64025	3
14.64025	14.82025	4
14.82025	14.92025	1
14.92025	15.06025	2
15.06025	15.14025	3
15.14025	15.32025	4
15.32025	15.44025	1
15.44025	15.56025	2
15.56025	15.64025	3
15.64025	15.82025	4
15.82025	15.94025	1
15.94025	16.06025	2
16.06025	16.16025	3
16.16025	16.34025	4
16.34025	16.46025	1
16.46025	16.58025	2
16.58025	16.68025	3
16.68025	16.84025	4
16.84025	16.96025	1
16.96025	17.08025	2
17.08025	17.16025	3
17.16025	17.34025	4
17.34025	17.46025	1
17.46025	17.58025	2
17.58025	17.68025	3
17.68025	17.82025	4
17.82025	17.94025	1
17.94025	18.08025	2
18.08025	18.16025	3
18.16025	18.32025	4
18.32025	18.44025	1
18.44025	18.56025	2
18.56025	18.66025	3
18.66025	18.84025	4
18.84025	18.96025	1
18.96025	19.08025	2
19.08025	19.18025	3
19.18025	19.36025	4
19.36025	19.48025	1
19.48025	19.60025	2
19.60025	19.68025	3
19.68025	19.86025	4
19.86025	19.98025	1
19.98025	20.10025	2
20.10025	20.18025	3
20.18025	20.36025	4
20.36025	20.50025	1
20.50025	20.60025	2
20.60025	20.70025	3
20.70025	20.86025	4
20.86025	20.96025	1
20.96025	21.10025	2
21.10025	21.20025	3
21.20025	21.38025	4
21.38025	21.48025	1
21.48025	21.60025	2
21.60025	21.68025	3
21.68025	21.84025	4
21.84025	21.96025	1
21.96025	22.06025	2
22.06025	22.18025	3
22.18025	22.36025	4
22.36025	22.46025	1
22.46025	22.60025	2
22.60025	22.68025	3
22.68025	22.84025	4
22.84025	22.96025	1
22.96025	23.08025	2
23.08025	23.18025	3
23.18025	23.36025	4
23.36025	23.46025	1
23.46025	23.60025	2
23.60025	23.68025	3
23.68025	23.86025	4
23.86025	23.98025	1
23.98025	24.12025	2
24.12025	24.20025	3
24.20025	24.38025	4
24.38025	24.50025	1
24.50025	24.62025	2
24.62025	24.70025	3
24.70025	24.88025	4
24.88025	25.00025	1
25.00025	25.12025	2
25.12025	25.20025	3
25.20025	25.38025	4
25.38025	25.48025	1
25.48025	25.62025	2
25.62025	25.72025	3
25.72025	25.90025	4
25.90025	26.00025	1
26.00025	26.14025	2
26.14025	26.22025	3
26.22025	26.40025	4
26.40025	29.04	0
