0	1.2645	0
1.2645	1.380296	1
1.380296	1.500296	2
1.500296	1.640296	3
1.640296	1.840296	4
1.840296	1.980296	1
1.980296	2.100296	2
2.100296	2.200296	3
2.200296	2.460296	4
2.460296	2.560296	1
2.560296	2.720296	2
2.720296	2.860296	3
2.860296	3.140296	4
3.140296	3.280296	1
3.280296	3.420296	2
3.420296	3.520296	3
3.520296	3.820296	4
3.820296	3.960296	1
3.960296	4.100296	2
4.100296	4.220296	3
4.220296	5.158179	0
5.158179	5.300296	1
5.300296	5.440296	2
5.440296	5.540296	3
5.540296	5.740296	4
5.740296	5.880296	1
5.880296	6.000296	2
6.000296	6.140296	3
6.140296	6.340296	4
6.340296	6.500296	1
6.500296	6.640296	2
6.640296	6.760296	3
6.760296	9.107848	0
9.107848	9.240296	1
9.240296	9.380296	2
9.380296	9.480296	3
9.480296	9.760296	4
9.760296	9.900296	1
9.900296	10.060296	2
10.060296	10.160296	3
10.160296	10.385522	4
10.385522	10.540296	1
10.540296	10.660296	2
10.660296	10.760296	3
10.760296	10.966425	4
10.966425	11.097847	1
11.097847	21.152	0
