0	0.56025	0
0.56025	0.70025	1
0.70025	0.80025	2
0.80025	0.92025	3
0.92025	1.14025	4
1.14025	1.26025	1
1.26025	1.32025	2
1.32025	1.46025	3
1.46025	1.68025	4
1.68025	1.80025	1
1.80025	1.84025	2
1.84025	2.00025	3
2.00025	2.22025	4
2.22025	2.32025	1
2.32025	2.38025	2
2.38025	2.50025	3
2.50025	2.74025	4
2.74025	2.84025	1
2.84025	2.88025	2
2.88025	3.02025	3
3.02025	3.28025	4
3.28025	3.40025	1
3.40025	3.48025	2
3.48025	3.62025	3
3.62025	3.82025	4
3.82025	3.92025	1
3.92025	3.98025	2
3.98025	4.14025	3
4.14025	4.34025	4
4.34025	4.44025	1
4.44025	4.52025	2
4.52025	4.68025	3
4.68025	4.90025	4
4.90025	5.00025	1
5.00025	5.06025	2
5.06025	5.207826	3
5.207826	5.42025	4
5.42025	5.52025	1
5.52025	5.629784	2
5.629784	5.735525	3
5.735525	5.92025	4
5.92025	6.04025	1
6.04025	6.172589	2
6.172589	6.28025	3
6.28025	6.48025	4
6.48025	6.62025	1
6.62025	6.68921	2
6.68921	6.84025	3
6.84025	6.999384	4
6.999384	7.132316	1
7.132316	7.26025	2
7.26025	7.36025	3
7.36025	7.523055	4
7.523055	7.61369	1
7.61369	13.696	0
