0	3.46925	0
3.46925	3.56031	4
3.56031	3.68031	1
3.68031	3.86031	2
3.86031	3.94031	3
3.94031	4.16031	4
4.16031	4.28031	1
4.28031	4.46031	2
4.46031	4.54031	3
4.54031	4.80031	4
4.80031	4.92031	1
4.92031	5.10031	2
5.10031	5.20031	3
5.20031	5.46031	4
5.46031	5.58031	1
5.58031	5.76031	2
5.76031	5.86031	3
5.86031	6.12031	4
6.12031	6.22031	1
6.22031	6.42031	2
6.42031	6.50031	3
6.50031	6.78031	4
6.78031	6.88031	1
6.88031	7.08031	2
7.08031	7.16031	3
7.16031	7.50031	4
7.50031	7.60031	1
7.60031	7.74031	2
7.74031	7.86031	3
7.86031	7.886102	4
7.886102	8.896	0
