0	0.689	0
0.689	0.852306	1
0.852306	1.000255	2
1.000255	1.120255	3
1.120255	1.326671	4
1.326671	1.466647	1
1.466647	1.594181	2
1.594181	1.740255	3
1.740255	2.003224	4
2.003224	2.171195	1
2.171195	2.280255	2
2.280255	2.420255	3
2.420255	2.653336	4
2.653336	2.796424	1
2.796424	2.940255	2
2.940255	3.060255	3
3.060255	3.343887	4
3.343887	3.514969	1
3.514969	3.594289	2
3.594289	3.760255	3
3.760255	3.987779	4
3.987779	4.135532	1
4.135532	4.260255	2
4.260255	4.400255	3
4.400255	4.616118	4
4.616118	4.784089	1
4.784089	4.900255	2
4.900255	5.040255	3
5.040255	5.288005	4
5.288005	5.460642	1
5.460642	5.577289	2
5.577289	5.720255	3
5.720255	5.92412	4
5.92412	6.067207	1
6.067207	6.200255	2
6.200255	6.340255	3
6.340255	6.574233	4
6.574233	6.725096	1
6.725096	6.838633	2
6.838633	7.000255	3
7.000255	7.221235	4
7.221235	7.367433	1
7.367433	7.480255	2
7.480255	7.620255	3
7.620255	7.862016	4
7.862016	8.003548	1
8.003548	8.110864	2
8.110864	8.260255	3
8.260255	8.467026	4
8.467026	8.607002	1
8.607002	8.729871	2
8.729871	8.900255	3
8.900255	9.104696	4
9.104696	9.252449	1
9.252449	9.364431	2
9.364431	9.500255	3
9.500255	9.700374	4
9.700374	9.851238	1
9.851238	9.984993	2
9.984993	10.120255	3
10.120255	10.338045	4
10.338045	10.465579	1
10.465579	10.597779	2
10.597779	10.760255	3
10.760255	10.938388	4
10.938388	11.090807	1
11.090807	11.199678	2
11.199678	11.380255	3
11.380255	11.563616	4
11.563616	11.706704	1
11.706704	11.831127	2
11.831127	11.983546	3
11.983546	12.167071	4
12.167071	12.319489	1
12.319489	12.420255	2
12.420255	12.594776	3
12.594776	12.787633	4
12.787633	12.918278	1
12.918278	13.025593	2
13.025593	13.184233	3
13.184233	13.391087	4
13.391087	13.562169	1
13.562169	13.660255	2
13.660255	13.821904	3
13.821904	14.000762	4
14.000762	14.140739	1
14.140739	21.152	0
