0	11.3195	0
11.3195	11.340239	1
11.340239	11.520239	2
11.520239	11.600239	3
11.600239	11.880239	4
11.880239	11.980239	1
11.980239	12.140239	2
12.140239	12.240239	3
12.240239	12.480239	4
12.480239	12.600239	1
12.600239	12.760239	2
12.760239	12.860239	3
12.860239	13.100239	4
13.100239	13.220239	1
13.220239	13.420239	2
13.420239	13.520239	3
13.520239	13.780239	4
13.780239	13.900239	1
13.900239	14.020239	2
14.020239	14.120239	3
14.120239	14.460239	4
14.460239	14.580239	1
14.580239	14.760239	2
14.760239	14.860239	3
14.860239	15.240239	4
15.240239	15.300239	1
15.300239	15.480239	2
15.480239	15.660239	3
15.660239	15.920239	4
15.920239	16.020239	1
16.020239	16.200239	2
16.200239	16.280239	3
16.280239	16.700239	4
16.700239	16.820239	1
16.820239	17.000239	2
17.000239	17.100239	3
17.100239	17.420239	4
17.420239	17.540239	1
17.540239	17.740239	2
17.740239	17.840239	3
17.840239	18.240239	4
18.240239	18.340239	1
18.340239	18.520239	2
18.520239	18.620239	3
18.620239	18.980239	4
18.980239	19.100239	1
19.100239	19.280239	2
19.280239	19.360239	3
19.360239	19.560239	4
19.560239	19.700239	1
19.700239	19.940239	2
19.940239	19.965356	3
11.3195	11.340239	1
11.340239	11.520239	2
11.520239	11.600239	3
11.600239	11.880239	4
11.880239	11.980239	1
11.980239	12.140239	2
12.140239	12.240239	3
12.240239	12.480239	4
12.480239	12.600239	1
12.600239	12.760239	2
12.760239	12.860239	3
12.860239	13.100239	4
13.100239	13.220239	1
13.220239	13.420239	2
13.420239	13.520239	3
13.520239	13.780239	4
13.780239	13.900239	1
13.900239	14.020239	2
14.020239	14.120239	3
14.120239	14.460239	4
14.460239	14.580239	1
14.580239	14.760239	2
14.760239	14.860239	3
14.860239	15.240239	4
15.240239	15.300239	1
15.300239	15.480239	2
15.480239	15.660239	3
15.660239	15.920239	4
15.920239	16.020239	1
16.020239	16.200239	2
16.200239	16.280239	3
16.280239	16.700239	4
16.700239	16.820239	1
16.820239	17.000239	2
17.000239	17.100239	3
17.100239	17.420239	4
17.420239	17.540239	1
17.540239	17.740239	2
17.740239	17.840239	3
17.840239	18.240239	4
18.240239	18.340239	1
18.340239	18.520239	2
18.520239	18.620239	3
18.620239	18.980239	4
18.980239	19.100239	1
19.100239	19.280239	2
19.280239	19.360239	3
19.360239	19.560239	4
19.560239	19.700239	1
19.700239	19.940239	2
19.940239	19.965356	3
19.965356	30.352	0
