0	11.61875	0
11.61875	11.727542	1
11.727542	11.83079	2
11.83079	11.934038	3
11.934038	12.095494	4
12.095494	12.196663	1
12.196663	12.33733	2
12.33733	12.435035	3
12.435035	12.606191	4
12.606191	12.714983	1
12.714983	12.839712	2
12.839712	12.936724	3
12.936724	13.112038	4
13.112038	13.209743	1
13.209743	13.348331	2
13.348331	13.429405	3
13.429405	13.610263	4
13.610263	13.703117	1
13.703117	13.847942	2
13.847942	13.924858	3
13.924858	14.099479	4
14.099479	14.199956	1
14.199956	14.340623	2
14.340623	14.423776	3
14.423776	14.594932	4
14.594932	14.701645	1
14.701645	14.840926	2
14.840926	14.926158	3
14.926158	15.125032	4
15.125032	15.245604	1
15.245604	15.378649	2
15.378649	15.443785	3
15.443785	15.628801	4
15.628801	15.743829	1
15.743829	15.873409	2
15.873409	15.983586	3
15.983586	16.42425	4
16.42425	18.848	0
