0	10.48025	0
10.48025	10.620412	4
10.620412	10.760412	1
10.760412	10.900412	2
10.900412	11.000412	3
11.000412	11.206956	4
11.206956	11.340412	1
11.340412	11.489279	2
11.489279	11.572015	3
11.572015	11.760412	4
11.760412	11.880412	1
11.880412	12.040412	2
12.040412	12.140412	3
12.140412	12.320412	4
12.320412	12.420412	1
12.420412	12.560412	2
12.560412	12.680412	3
12.680412	12.880412	4
12.880412	13.000412	1
13.000412	13.158485	2
13.158485	13.268515	3
13.268515	13.440412	4
13.440412	13.560412	1
13.560412	13.680412	2
13.680412	13.800412	3
13.800412	14.000412	4
14.000412	14.100412	1
14.100412	14.220412	2
14.220412	14.340412	3
14.340412	14.560412	4
14.560412	14.680412	1
14.680412	14.800412	2
14.800412	14.920412	3
14.920412	15.120412	4
15.120412	15.220412	1
15.220412	15.360412	2
15.360412	15.495544	3
15.495544	15.640412	4
15.640412	15.760412	1
15.760412	15.880412	2
15.880412	16.049103	3
16.049103	23.2	0
