0	0.697	0
0.697	0.860234	4
0.860234	0.980234	1
0.980234	1.120234	2
1.120234	1.220234	3
1.220234	1.440234	4
1.440234	1.560234	1
1.560234	1.700234	2
1.700234	1.800234	3
1.800234	2.040234	4
2.040234	2.160234	1
2.160234	2.320234	2
2.320234	2.400234	3
2.400234	2.620234	4
2.620234	2.740234	1
2.740234	2.880234	2
2.880234	2.960234	3
2.960234	3.160234	4
3.160234	3.260234	1
3.260234	3.420234	2
3.420234	3.500234	3
3.500234	3.700234	4
3.700234	3.820234	1
3.820234	3.960234	2
3.960234	4.040234	3
4.040234	4.260234	4
4.260234	4.380234	1
4.380234	4.540234	2
4.540234	4.620234	3
4.620234	4.860234	4
4.860234	4.980234	1
4.980234	5.120234	2
5.120234	5.220234	3
5.220234	5.440234	4
5.440234	5.560234	1
5.560234	5.720234	2
5.720234	5.800234	3
5.800234	6.080234	4
6.080234	6.200234	1
6.200234	6.360234	2
6.360234	6.460234	3
6.460234	6.760234	4
6.760234	6.860234	1
6.860234	7.020234	2
7.020234	7.100234	3
7.100234	7.380234	4
7.380234	7.480234	1
7.480234	7.620234	2
7.620234	7.720234	3
7.720234	8.020234	4
8.020234	8.120234	1
8.120234	8.300234	2
8.300234	8.380234	3
8.380234	8.700234	4
8.700234	8.800234	1
8.800234	8.960234	2
8.960234	9.060234	3
9.060234	9.300234	4
9.300234	9.420234	1
9.420234	9.580234	2
9.580234	9.660234	3
9.660234	9.920234	4
9.920234	10.020234	1
10.020234	10.180234	2
10.180234	10.280234	3
10.280234	10.500234	4
10.500234	10.620234	1
10.620234	10.760234	2
10.760234	10.860234	3
10.860234	11.060234	4
11.060234	11.180234	1
11.180234	11.340234	2
11.340234	11.420234	3
11.420234	11.620234	4
11.620234	11.740234	1
11.740234	11.900234	2
11.900234	11.980234	3
11.980234	12.260234	4
12.260234	12.380234	1
12.380234	12.500234	2
12.500234	12.580234	3
12.580234	12.840234	4
12.840234	12.940234	1
12.940234	13.120234	2
13.120234	13.220234	3
13.220234	13.540234	4
13.540234	13.640234	1
13.640234	13.800234	2
13.800234	13.900234	3
13.900234	14.240234	4
14.240234	14.360234	1
14.360234	14.520234	2
14.520234	14.600234	3
14.600234	14.880234	4
14.880234	14.980234	1
14.980234	15.160234	2
15.160234	15.240234	3
15.240234	15.500234	4
15.500234	15.620234	1
15.620234	15.780234	2
15.780234	15.880234	3
15.880234	16.100234	4
16.100234	16.220234	1
16.220234	16.360234	2
16.360234	16.460234	3
16.460234	16.660234	4
16.660234	16.780234	1
16.780234	16.920234	2
16.920234	17.020234	3
17.020234	17.220234	4
17.220234	17.320234	1
17.320234	17.460234	2
17.460234	17.540234	3
17.540234	17.721676	4
17.721676	29.296	0
