0	7.091	0
7.091	7.148693	1
7.148693	7.269206	2
7.269206	7.324335	3
7.324335	7.479891	4
7.479891	7.550404	1
7.550404	7.674337	2
7.674337	7.741431	3
7.741431	7.868782	4
7.868782	7.943142	1
7.943142	8.066219	2
8.066219	8.132032	3
8.132032	8.283315	4
8.283315	8.363657	1
8.363657	8.484171	2
8.484171	8.561094	3
8.561094	8.684172	4
8.684172	8.787591	1
8.787591	8.89272	2
8.89272	8.967934	3
8.967934	9.097849	4
9.097849	9.178192	1
9.178192	9.291013	2
9.291013	9.373065	3
9.373065	9.495288	4
9.495288	9.599562	1
9.599562	9.713238	2
9.713238	9.79358	3
9.79358	9.899564	4
9.899564	9.979906	1
9.979906	10.115804	2
10.115804	10.182471	3
10.182471	10.295292	4
10.295292	10.372216	1
10.372216	11.112391	0
11.112391	11.185041	1
11.185041	11.297862	2
11.297862	11.378205	3
11.378205	11.504701	4
11.504701	11.575642	1
11.575642	11.680771	2
11.680771	11.764532	3
11.764532	11.914105	4
11.914105	11.988465	1
11.988465	12.079918	2
12.079918	12.161115	3
12.161115	12.289321	4
12.289321	12.368809	1
12.368809	12.474792	2
12.474792	12.538895	3
12.538895	12.655135	4
12.655135	12.750862	1
12.750862	12.843171	2
12.843171	12.91753	3
12.91753	13.05175	4
13.05175	23.248	0
