0	4.248	0
4.248	4.320363	4
4.320363	4.420363	1
4.420363	4.560363	2
4.560363	4.640363	3
4.640363	4.820363	4
4.820363	4.900363	1
4.900363	5.040363	2
5.040363	5.120363	3
5.120363	5.298871	4
5.298871	5.374726	1
5.374726	5.543087	2
5.543087	5.618943	3
5.618943	5.800363	4
5.800363	5.900363	1
5.900363	6.040363	2
6.040363	6.140363	3
6.140363	6.320363	4
6.320363	6.400363	1
6.400363	6.520363	2
6.520363	6.600363	3
6.600363	6.740363	4
6.740363	6.880363	1
6.880363	7.020363	2
7.020363	7.080363	3
7.080363	7.240363	4
7.240363	7.360363	1
7.360363	7.500363	2
7.500363	7.600363	3
7.600363	7.763237	4
7.763237	7.860363	1
7.860363	8.000363	2
8.000363	8.060363	3
8.060363	8.240363	4
8.240363	35.552	0
